N, 60902010002, A, NGC_4151, 45219.3334, 182.6996, 39.4306, 171.1144
Y, 30902041006, A, LMC_X3, 28982.1902, 84.7266, -64.038, 96.0167
N, 30901027002, A, SAX_J1324d4m6200, 62519.1936, 201.0466, -62.0566, 337.0072
Y, 80801335002, A, PNV_J17224490m4137160, 65402.0715, 260.7278, -41.5612, 167.8866
Y, 30901002002, A, RT_Cru, 66993.0383, 188.827, -64.5674, 209.5064
Y, 90801309002, A, 1E_1547d0m5408, 24035.0074, 237.8197, -54.2853, 205.8014
N, 60902024008, A, Mrk_421, 21099.0804, 166.1496, 38.2367, 166.6602
N, 30902041004, A, LMC_X3, 28117.9912, 84.7031, -64.0469, 90.829
N, 30902040002, A, 1E_1547d0m5408, 32938.7874, 237.6984, -54.3489, 315.6138
N, 70860010002, A, ABELL_496, 19916.4328, 68.3873, -13.3069, 309.2632
N, 90801324002, A, LMC_X1, 19281.5354, 85.0455, -69.7357, 189.7396
N, 90801319002, A, SMC_X2, 42977.8036, 13.7895, -73.6316, 157.2435
N, 30801005002, A, IGR_J20084p3221, 35538.7252, 302.1945, 32.3331, 119.0811
N, 60160717002, A, IGRJ19405m3016, 31368.0669, 295.0916, -30.222, 139.6155
N, 30760002002, A, IGR_J18434m0508, 40178.661, 280.8428, -5.0531, 155.8406
Y, 90801501002, A, AT2021ehb, 71719.4915, 46.9228, 40.2732, 332.2208
N, 30901023002, A, V603_Aql, 59143.371, 282.1997, 0.538, 318.7667
N, 90901325002, A, XTE_J1856p053, 30891.805, 284.1372, 5.3185, 37.7195
N, 30902041002, A, LMC_X3, 27610.2642, 84.7096, -64.0419, 86.2163
N, 90901318002, A, 4U_1626m67, 27422.373, 248.2041, -67.4636, 210.4212
N, 60464082002, A, Mrk141, 17914.4194, 154.7005, 63.982, 51.1731
N, 60860003002, A, GALEXASC_J063634, 22648.5838, 99.0557, 59.2073, 7.3909
N, 90802329002, A, GRB221009A, 20664.6315, 288.2281, 19.7357, 328.5931
N, 60801043002, A, NGC_4374, 40580.5718, 186.206, 12.8795, 357.3839
N, 30802010004, A, APEP, 30067.1036, 240.2021, -51.7528, 291.3655
N, 30802010002, A, APEP, 31031.5114, 240.2021, -51.7538, 289.5562
N, 10802601002, A, Cen_A, 23099.1244, 201.4087, -43.0686, 192.2624
N, 60701033002, A, Cen_A, 20835.088, 201.4368, -43.0038, 191.9406
