Y, 90901335002, B, 4U_1630m472, 1089.8968, 248.4564, -47.3321, 96.7425
N, 60902033006, B, NGC_1275, 30078.7715, 49.8885, 41.4993, 8.3439
N, 60902033004, B, NGC_1275, 32109.5038, 49.9165, 41.5397, 71.8149
Y, 40901004002, B, CTB_37B, 79645.3319, 258.4813, -38.2717, 348.6139
N, 60902033002, B, NGC_1275, 33561.1231, 49.9429, 41.5522, 111.9279
Y, 30902003004, B, Kleinmann_Star, 37213.4987, 275.0826, -16.2161, 335.6184
Y, 90901327002, B, 4U_1624m49, 41037.6885, 246.9734, -49.2442, 337.4953
Y, 30902003002, B, Kleinmann_Star, 29812.9994, 275.0853, -16.2116, 340.6847
N, 30901004002, B, Serpens_X1, 24744.7253, 279.9802, 5.0845, 109.8693
N, 80802346006, B, SLX_1746m331, 24285.6022, 267.4881, -33.1633, 160.975
N, 90801637002, B, NGC1275, 19719.8383, 49.9041, 41.48, 344.0427
N, 30801021002, B, GX_9p9, 39140.3914, 262.8895, -17.0028, 334.3274
Y, 90801022002, B, XTE_J1701m462_SLPA346, 9201.3726, 252.7161, -46.6801, 344.6311
Y, 10802311002, B, Cyg_X1_sl_PA96, 17902.1546, 299.8002, 37.0917, 94.9668
N, 30702013003, B, SgrAstar, 17617.766, 266.4424, -29.0879, 265.363
Y, 10802310004, B, Cyg_X1_sl_PA124, 18109.8202, 300.8136, 36.6017, 122.9086
Y, 10802310002, B, Cyg_X1_sl_PA124, 22973.4694, 300.8106, 36.6028, 122.9116
N, 30602020010, B, SgrAstar, 27260.9112, 266.4534, -28.9749, 160.1211
Y, 80802321002, B, IGR_J17091m3624, 17598.2777, 257.3321, -36.3781, 171.3784
N, 30602020008, B, SgrAstar, 20509.722, 266.4555, -28.975, 159.5032
Y, 30701024002, B, LS_5039, 181029.435, 276.603, -14.8092, 149.6428
Y, 80702315006, B, IGR_J17091m3624, 15440.3947, 257.3298, -36.3675, 164.5302
Y, 80702315004, B, IGR_J17091m3624, 18036.1972, 257.3245, -36.3687, 163.752
Y, 80702315002, B, IGR_J17091m3624, 14835.5044, 257.3348, -36.3796, 162.7897
N, 90901528002, B, SgrAstar, 12422.1874, 266.3687, -29.0433, 333.3427
N, 50902003006, B, SgrAstar, 18937.5639, 266.3751, -29.0457, 330.0709
N, 50902003004, B, SgrAstar, 20900.5237, 266.3844, -29.0453, 329.9263
Y, 90901323002, B, GRS_1739m278, 38272.1833, 265.6512, -27.8141, 326.1796
N, 50902003002, B, SgrAstar, 21142.271, 266.3767, -29.0549, 317.7152
N, 90902316004, B, 4U_0115p63, 25897.7456, 19.7554, 63.6989, 226.2345
N, 30801024008, B, SgrAstar, 22258.4238, 266.4648, -28.9719, 159.57
N, 30801024006, B, SgrAstar, 22332.4428, 266.4551, -28.9712, 159.3346
N, 30801024004, B, SgrAstar, 20272.9088, 266.4637, -28.9719, 159.0945
N, 30801024002, B, SgrAstar, 17585.9366, 266.4579, -28.9787, 158.704
N, 90901313002, B, RX_J0440d9p4431, 47391.831, 70.2183, 44.4932, 312.0742
N, 30702013009, B, SgrAstar, 19838.5504, 266.4707, -28.9715, 158.0402
Y, 90901311002, B, XTE_J1701m462, 22110.1525, 255.2917, -46.1531, 164.5345
N, 80802344004, B, XTE_J2012p381, 23152.7435, 303.1872, 38.1485, 247.8757
N, 90802323004, B, Cyg_X3, 16311.2702, 308.0749, 40.9148, 321.0723
N, 90802323002, B, Cyg_X3, 18002.5046, 308.0639, 40.9234, 341.48
Y, 30801027002, B, 4U_1624m490, 39385.6595, 246.9613, -49.2117, 1.9967
N, 30801022002, B, GS_1826m238, 30954.7513, 277.3287, -23.8366, 331.5232
N, 30702013007, B, SgrAstar, 18783.1483, 266.3771, -29.0408, 332.3661
N, 80802321005, B, IGR_J17091m3624, 15894.6306, 257.2328, -36.4527, 328.4089
N, 30702013005, B, SgrAstar, 19855.7458, 266.3815, -29.0511, 326.8352
N, 90801320002, B, Cyg_X3, 16385.8553, 308.0725, 40.9798, 78.7187
