N, 90901335002, A, 4U_1630m472, 1089.8968, 248.4564, -47.3321, 96.7425
N, 60902033006, A, NGC_1275, 30078.7715, 49.8885, 41.4993, 8.3439
N, 60902033004, A, NGC_1275, 32109.5038, 49.9165, 41.5397, 71.8149
N, 60902033002, A, NGC_1275, 33561.1231, 49.9429, 41.5522, 111.9279
Y, 30902003004, A, Kleinmann_Star, 37213.4987, 275.0826, -16.2161, 335.6184
Y, 30902003002, A, Kleinmann_Star, 29812.9994, 275.0853, -16.2116, 340.6847
Y, 30901022002, A, IGR_J16418m4532, 79156.4365, 250.4215, -45.5752, 329.637
N, 30901004002, A, Serpens_X1, 24744.7253, 279.9802, 5.0845, 109.8693
N, 40801002002, A, GC_MC_BRIDGE, 107701.8186, 266.5958, -28.8605, 163.5194
N, 30801024008, A, SgrAstar, 22258.4238, 266.4648, -28.9719, 159.57
N, 80802346006, A, SLX_1746m331, 24285.6022, 267.4881, -33.1633, 160.975
N, 90801637002, A, NGC1275, 19719.8383, 49.9041, 41.48, 344.0427
Y, 90801022002, A, XTE_J1701m462_SLPA346, 9201.3726, 252.7161, -46.6801, 344.6311
Y, 80802321005, A, IGR_J17091m3624, 15894.6306, 257.2328, -36.4527, 328.4089
Y, 90801315001, A, MAXI_J1816m195, 35699.349, 274.1847, -19.5942, 90.6244
y, 10802311002, A, Cyg_X1_sl_PA96, 17902.1546, 299.8002, 37.0917, 94.9668
N, 30702013003, A, SgrAstar, 17617.766, 266.4424, -29.0879, 265.363
Streak, 80802321003, A, IGR_J17091m3624, 17389.0657, 257.3149, -36.4455, 273.7603
N, 30702013002, A, SgrAstar, 21586.1867, 266.4555, -28.9809, 166.8687
N, 30602020010, A, SgrAstar, 27260.9112, 266.4534, -28.9749, 160.1211
Only on B, 80802321002, A, IGR_J17091m3624, 17598.2777, 257.3321, -36.3781, 171.3784
N, 30602020008, A, SgrAstar, 20509.722, 266.4555, -28.975, 159.5032
N, 80702315004, A, IGR_J17091m3624, 18036.1972, 257.3245, -36.3687, 163.752
Only on B, 80702315002, A, IGR_J17091m3624, 14835.5044, 257.3348, -36.3796, 162.7897
N, 30602020006, A, SgrAstar, 33370.0078, 266.4618, -28.9824, 156.1579
N, 50902003004, A, SgrAstar, 20900.5237, 266.3844, -29.0453, 329.9263
N, 50902003002, A, SgrAstar, 21142.271, 266.3767, -29.0549, 317.7152
N, 90902316004, A, 4U_0115p63, 25897.7456, 19.7554, 63.6989, 226.2345
Y, 90901317002, A, IGR_J17498m2921, 44612.371, 267.5148, -29.2901, 159.6704
N, 30801024006, A, SgrAstar, 22332.4428, 266.4551, -28.9712, 159.3346
N, 30801024004, A, SgrAstar, 20272.9088, 266.4637, -28.9719, 159.0945
N, 30801024002, A, SgrAstar, 17585.9366, 266.4579, -28.9787, 158.704
N, 90901313002, A, RX_J0440d9p4431, 47391.831, 70.2183, 44.4932, 312.0742
N, 30702013009, A, SgrAstar, 19838.5504, 266.4707, -28.9715, 158.0402
Y, 90901311002, A, XTE_J1701m462, 22110.1525, 255.2917, -46.1531, 164.5345
N, 80802344004, A, XTE_J2012p381, 23152.7435, 303.1872, 38.1485, 247.8757
N, 90802323004, A, Cyg_X3, 16311.2702, 308.0749, 40.9148, 321.0723
N, 90802323002, A, Cyg_X3, 18002.5046, 308.0639, 40.9234, 341.48
N, 30801022002, A, GS_1826m238, 30954.7513, 277.3287, -23.8366, 331.5232
Y, 80801324004, A, IGR_J17091m3624, 81854.9384, 257.2371, -36.4547, 335.9943
Y, 80801324002, A, IGR_J17091m3624, 27631.4999, 257.2381, -36.4526, 335.0958
N, 90801320002, A, Cyg_X3, 16385.8553, 308.0725, 40.9798, 78.7187
N, 30802009006, A, 4U_1820m303, 20235.713, 275.914, -30.4072, 305.8403
Faint, 90801312001, A, 1A_1744m361, 34260.057, 267.1038, -36.1269, 209.5065
Y, 10802310004, A, Cyg_X1_sl_PA124, 18109.8202, 300.8136, 36.6017, 122.9086
Y, 10802310002, A, Cyg_X1_sl_PA124, 22973.4694, 300.8106, 36.6028, 122.9116
GR, 30760001002, A, IGR_J17040m4305, 43521.9709, 256.0738, -43.068, 176.8942
Y, 30701024002, A, LS_5039, 181029.435, 276.603, -14.8092, 149.6428
N, 90901528002, A, SgrAstar, 12422.1874, 266.3687, -29.0433, 333.3427
4U 1630 on B, 90901327002, A, 4U_1624m49, 41037.6885, 246.9734, -49.2442, 337.4953
N, 50902003006, A, SgrAstar, 18937.5639, 266.3751, -29.0457, 330.0709
