??, 60802014004, A, ESO_317m41, 24407.661, 157.7824, -42.0351, 48.0553
??, 60802014002, A, ESO_317m41, 25422.1512, 157.7805, -42.0472, 29.5838
??, 50760003008, A, NGC_4490, 74603.4456, 187.5794, 41.6562, 2.8373
??, 50760003006, A, NGC_4490, 70215.5111, 187.5771, 41.6573, 4.8472
??, 50760003004, A, NGC_4490, 109689.5116, 187.5789, 41.6579, 8.7739
??, 50760003002, A, NGC_4490, 49372.1514, 187.5814, 41.6568, 9.811
??, 50760002004, A, NGC_4449, 190212.1523, 187.019, 44.0788, 24.7589
??, 50760002002, A, NGC_4449, 85401.1678, 187.0122, 44.0813, 24.727
??, 50910001002, A, M31_FIELD_L, 123966.6445, 10.7004, 40.8913, 321.098
??, 10802004004, A, Crab_deepbkgd, 35747.8064, 75.0227, 12.9971, 147.2391
??, 60666014002, A, NEP_DTDF_MOS0614, 43375.3078, 260.6639, 65.8422, 352.6829
??, 60666013002, A, NEP_DTDF_MOS0613, 74640.4301, 260.4556, 65.7231, 352.7127
??, 60666012002, A, NEP_DTDF_MOS0612, 86124.0642, 260.8546, 65.8173, 203.9719
??, 50910009002, A, M31_FIELD_T, 31843.9908, 11.3825, 42.1859, 97.0569
??, 60810002002, A, NEP_DTDF_MOS08002, 113736.893, 260.3591, 65.9953, 259.5788
??, 60701020001, A, 3C_279, 24136.8788, 194.0386, -5.7815, 177.9503
