N, 60864003002, A, 2MASX_J11445486p1946349, 19871.955, 176.1853, 19.766, 2.6753
N, 60802036008, A, NGC_4388, 19345.0847, 186.4023, 12.6467, 5.4292
N, 60802036004, A, NGC_4388, 23252.9831, 186.3864, 12.6538, 8.1573
N, 60802037004, A, MCGp08m11m011, 20214.8026, 88.6668, 46.4128, 351.0733
N, 80802317002, A, SGR_J1935p2154, 49623.9631, 293.704, 21.8678, 328.5321
N, 60860006002, A, 2MASX_J00343284, 20714.097, 8.666, -4.3549, 134.2862
N, 60864002002, A, NGC_4070, 20514.4007, 180.9944, 20.3869, 346.5479
N, 30802012002, A, HD_93129A, 38938.3834, 160.9041, -59.5764, 351.0637
N, 30802002002, A, HD_93129A, 34356.3022, 160.9043, -59.6041, 342.515
N, 60701041002, A, MCGp00m29m023, 26206.6257, 170.2641, -3.0083, 352.7357
N, 60962004002, A, 1ES_0806p524, 87706.8465, 122.4579, 52.3573, 126.2232
N, 60802037006, A, MCGp08m11m011, 18996.8534, 88.6728, 46.4153, 350.2463
N, 60802039008, A, 1ES_1959p650, 23882.9495, 300.1109, 65.1187, 222.4391
Y, 90801328002, A, IGR_J12341m6143, 21167.5944, 188.423, -61.6578, 73.111
N, 60701031002, A, MKN421, 24737.3653, 166.0377, 38.2103, 9.4667
N, 90901331004, A, IGR_J06074p2205, 40675.8522, 91.867, 22.1566, 155.8509
N, 60464171002, A, HB89m2005p403, 20847.6972, 301.9914, 40.5178, 173.6873
Y, 60160017002, A, QSOB0033p595, 23279.7091, 8.9854, 59.7875, 277.9143
N, 60801022002, A, 1ES1959p650, 17814.8, 299.9274, 65.1092, 323.9774
