??, 81002343018, B, 4U_1630m472, 24015.0, 248.506708, -47.393, 228.5834
??, 81002343016, B, 4U_1630m472, 20552.0, 248.506708, -47.393, 220.7002
??, 81002343002, B, 4U_1630m472, 27836.0, 248.506708, -47.393, 181.4945
??, 81002355002, B, 4U_1630m472, 33273.0, 248.506708, -47.393, 179.958
??, 81001347001, B, MAXI_J1752m457, 4509.0, 268.268, -45.869, 1.1566
??, 81010303001, B, MAXI_J1752m45_MOS3, 1264.0, 268.068, -45.701, 358.8405
??, 81010302001, B, MAXI_J1752m45_MOS2, 1289.0, 268.358, -45.889, 358.8492
??, 81010301001, B, MAXI_J1752m45_MOS1, 1226.0, 268.068, -45.889, 358.8478
??, 91001343002, B, 2S_1553m542, 33564.0, 239.454167, -54.415, 9.48180008
??, 31002031005, B, GX_1p4, 19146.0, 263.00896, -24.74558, 336.3948
??, 80902346005, B, 4U_1630m472, 19320.0, 248.50670833, -47.393, 230.3262
??, 60901031002, B, IC_10, 86431.0, 5.09649992, 59.29297, 188.3492
??, 31101012002, B, 3XMM_J181923d7m17061, 30697.0, 274.84904, -17.10439, 339.8328
??, 41002006018, B, TYCHO, 126486.0, 6.33599997, 64.13600159, 123.8093
??, 41002006016, B, TYCHO, 81014.0, 6.33599997, 64.13600159, 127.7756
??, 41002006014, B, TYCHO, 47951.0, 6.33599997, 64.13600159, 127.563
??, 91101316002, B, 4U_1820m30, 31679.0, 275.91904, -30.36128, 175.3241
??, 41002006010, B, TYCHO, 47980.0, 6.33599997, 64.13600159, 167.1293
??, 41002006008, B, TYCHO, 47425.0, 6.33599997, 64.13600159, 167.1569
??, 81002342010, B, IGR_J17091m3624, 18913.0, 257.281708, -36.407139, 159.3907
??, 81002342008, B, IGR_J17091m3624, 20950.0, 257.281708, -36.407139, 159.0508
??, 81010304001, B, MAXI_J1752m45_MOS4, 1219.0, 268.358, -45.701, 358.8513
??, 91001338002, B, Aql_X1, 19255.0, 287.81686, 0.58496, 334.2982
??, 60902024016, B, Mrk_421, 18121.0, 166.11379, 38.20883, 5.03520012
??, 30902018004, B, 4U_1624m49, 18917.0, 247.011771, -49.198503, 180.4204
??, 30902018002, B, 4U_1624m49, 18693.0, 247.011771, -49.198503, 177.2604
??, 80801305002, B, SwiftJ1727d8m1613, 37541.0, 261.930583, -16.205322, 156.4792
??, 80901307002, B, SRGA_J144459d2m604207, 157675.0, 221.248375, -60.697972, 184.0174
??, 80902348003, B, SwiftJ1727d8m1613, 4195.0, 261.930583, -16.205322, 165.0339
??, 41002006012, B, TYCHO, 14747.0, 6.33599997, 64.13600159, 164.8791
??, 91101314002, B, SXP_31d0, 47550.0, 17.78962, -73.27915, 111.1698
??, 31002031017, B, GX_1p4, 21359.0, 263.00896, -24.74558, 162.1518
??, 41002006006, B, TYCHO, 48335.0, 6.33599997, 64.13600159, 209.1557
??, 41002006004, B, TYCHO, 48923.0, 6.33599997, 64.13600159, 212.2493
??, 41002006002, B, TYCHO, 46228.0, 6.33599997, 64.13600159, 214.235
??, 61002023002, B, M87, 49903.0, 187.70592, 12.39111, 48.9676
??, 91101305002, B, 4U_1702m429, 23635.0, 256.5633, -43.0364, 160.2307
??, 31002031011, B, GX_1p4, 19957.0, 263.00896, -24.74558, 157.3383
??, 81002342004, B, IGR_J17091m3624, 33561.0, 257.281708, -36.407139, 154.8369
??, 61002002004, B, M87, 51277.0, 187.705917, 12.391119, 181.2521
??, 60901034002, B, Centaurus_A, 25025.0, 201.36504, -43.01911, 3.78309989
??, 61002002002, B, M87, 50674.0, 187.705917, 12.391119, 355.322
??, 60902024014, B, Mrk_421, 19501.0, 166.11379, 38.20883, 6.68849993
??, 60160580002, B, SBS1419p480, 18924.0, 215.3742, 47.7902, 57.8094
??, 60802031004, B, M87, 55245.0, 187.70592, 12.39111, 35.4077
??, 80902346003, B, 4U_1630m472, 24597.0, 248.50670833, -47.393, 165.6796
