??, 81160302006, A, GX339m4, 22630.0, 255.7058, -48.7897, 341.3798
??, 71001002005, A, Abell_520, 105933.0, 73.57913, 2.94689, 149.9058
??, 81002317010, A, GX339m4, 18989.0, 255.7058, -48.7897, 340.1697
??, 31160001002, A, CIRCINUS_ULX5, 77707.0, 213.1625, -65.39278, 347.2566
??, 50910005002, A, M31_FIELD_P, 135167.0, 10.05775, 40.7795, 304.5557
??, 61101002002, A, NGC_5506, 52251.0, 213.31208, -3.2075, 355.2089
??, 71001005002, A, Abell_2219, 197903.0, 250.08413, 46.71139, 89.7179
??, 71001003002, A, Abell_2204, 101797.0, 248.19375, 5.57056, 338.1351
??, 91001324002, A, EXO_0748m676, 62647.0, 117.14046, -67.75214, 36.3075
??, 60910012002, A, NEPTDF4_POS3, 66888.0, 260.743317, 65.736289, 100.9057
??, 30901032002, A, BY_Cam, 50394.0, 85.70333, 60.85872, 5.49860001
??, 31002032004, A, LMC_X3, 44534.0, 84.73596, -64.08425, 221.8405
??, 80960303002, A, AM_Her, 62399.0, 274.055228, 49.867989, 307.0928
??, 31001007002, A, 2RXP_J130159d6m635806, 30427.0, 195.49467, -63.96911, 354.9133
