30601009002, NGC_4190_ULX1, 73343.253, 183.3932, 36.6199, 27.8717, 0
10601005002, Kepler, 99428.0097, 262.7033, -21.4245, 157.2109, 0
90502341002, GRB_190829A, 29222.2524, 44.5527, -8.9239, 155.9896, 0
60301011004, 3C_109, 89150.4279, 63.4339, 11.2258, 143.5938, 0
30161006002, IGRJ16181m5407, 58859.9103, 244.5719, -54.064, 141.9675, 0
60202021006, ESO_323mG077, 43403.3323, 196.6444, -40.401, 171.3309, 0
60202021004, ESO_323mG077, 42532.5677, 196.645, -40.3951, 162.2613, 0
60202021002, ESO_323mG077, 39361.0794, 196.6435, -40.3947, 158.2566, 0
60160714002, 2MASSJ19334715p3254259, 12645.6925, 293.4503, 32.943, 108.5734, 0
30002034008, HolmbergIX_X1, 56702.3459, 149.3901, 69.0381, 347.2785, 0
60501018002, NGC_4388, 50359.8418, 186.4721, 12.6836, 177.9112, 1
90401619002, 1RXSJ161105d2p023350, 49710.4013, 242.7365, 2.5477, 17.4175, 1
60160414002, 2MASXJ10523297p1036205, 40695.7173, 163.1562, 10.628, 171.6453, 1
60201047002, 4C_25d05, 41782.9533, 21.6654, 25.9577, 313.1337, 1
60201028002, NGC_6814, 148436.2882, 295.656, -10.2902, 99.4778, 1
30101031002, PSR_B1937p21, 38221.4332, 294.8752, 21.567, 5.9269, 1
90102007011, V404_Cyg, 47685.1645, 305.9886, 33.8769, 68.331, 1
60001153002, NGC5135, 33359.8877, 201.468, -29.826, 175.228, 1
60001102004, 1H0707m495, 48881.9429, 107.1213, -49.5473, 37.3295, 1
60301014002, III_Zw_2, 93696.449, 2.6257, 10.9516, 313.5954, 2
