90501309002, Swift_J1858d6m0814, 37601.2607, 284.6636, -8.2016, 151.328, 0
30460001002, 1RXS_J21334d1p510725, 26202.563, 323.4654, 51.1078, 229.3049, 0
30301014002, SGR_0526m66, 47031.9298, 81.4999, -66.1, 301.4564, 0
60301012002, NUSTARJ1206p4957, 50654.9715, 181.5899, 49.9606, 194.0107, 0
90201048002, SwiftJ1753d5m0127, 47791.3272, 268.3878, -1.4376, 164.9601, 0
80102048006, PSR_J1119m6127, 95437.1313, 169.7534, -61.453, 39.7571, 0
90202032002, 1E1048d1m5937, 55079.5272, 162.4868, -59.8846, 38.2941, 0
90102007015, V404_Cyg, 59587.3527, 306.0203, 33.8478, 264.0893, 0
30101021002, GK_Per, 72300.5465, 52.8116, 43.9331, 133.2878, 0
60102051008, NGC_4507, 30925.8512, 188.8652, -39.9166, 21.7381, 0
50026003002, M31_MOS003, 106968.3909, 11.3306, 41.5763, 292.6052, 0
30001061006, PSRJ0437m4715, 63617.4285, 69.3429, -47.266, 274.0646, 0
30001061004, PSRJ0437m4715, 64053.5836, 69.3436, -47.2636, 274.102, 0
60021092001, COSMOS_MOS092, 26628.9158, 149.6826, 1.722, 179.464, 0
60021091001, COSMOS_MOS091, 24461.0591, 149.5744, 1.7327, 179.4425, 0
60021089001, COSMOS_MOS089, 27104.3382, 149.592, 1.9445, 179.3858, 0
50002043004, M83, 80306.0722, 204.227, -29.8743, 0.9779, 0
50002043002, M83, 42265.5697, 204.22, -29.8676, 1.115, 0
40001014009, SN1987A, 28420.6878, 83.8272, -69.2803, 242.6631, 0
60401020002, IRAS_09149m6206, 110898.9483, 138.9791, -62.3074, 50.7186, 1
90301010002, 4U0142p61, 51886.6269, 26.6008, 61.7888, 125.8483, 1
60160472002, NGC4102, 20566.263, 181.6387, 52.7148, 195.7302, 1
60061346002, ARP318, 20675.0937, 32.3965, -10.1325, 160.3919, 1
60001110005, SwiftJ2127d4p5654, 74582.6202, 321.9235, 56.9256, 333.2938, 1
90501309004, Swift_J1858d6m0814, 29219.731, 284.6598, -8.2067, 146.4288, 2
60061295002, 2MASXJ20005575m1810274, 21903.4845, 300.2101, -18.1939, 322.7657, 2
60002044003, NGC5548, 27272.6297, 214.4894, 25.1226, 359.9026, 2
