80402308006, Swift_J1818d0m1607, 42207.8814, 274.5068, -16.0943, 147.0004, 0
80402308004, Swift_J1818d0m1607, 59111.6705, 274.5168, -16.1028, 151.3315, 0
90601311002, SwiftJ182404d3m135836, 41433.5512, 276.0327, -13.9455, 150.7786, 0
80402308002, Swift_J1818d0m1607, 22117.3548, 274.5288, -16.1004, 153.7364, 0
40501005002, G0d13m0d11, 99034.1809, 266.6193, -28.8495, 154.7414, 0
90501343002, XTE_J1739m285, 27314.5393, 264.9419, -28.5278, 337.432, 0
30501023004, XTE_J1810m197, 43293.2997, 272.4536, -19.7529, 333.4346, 0
30501023002, XTE_J1810m197, 95664.1693, 272.4472, -19.755, 333.6642, 0
80202013005, XTE_J1810m197, 38941.4001, 272.4947, -19.6937, 154.5517, 0
80202013003, XTE_J1810m197, 40929.7424, 272.4949, -19.7018, 156.4938, 0
30410002002, CYG_OB2_8A_POS2, 50029.2551, 308.2431, 41.2941, 34.449, 0
30401036002, PSR_J1747m2958, 40444.4708, 266.7992, -30.0024, 327.987, 0
10402007001, Cyg_X1_sl_PA165, 20099.6368, 301.8074, 35.6946, 163.8669, 0
80201050008, CXO_J164710d2m455216, 39717.5499, 251.8187, -45.8543, 159.0077, 0
80301307004, FRB_121102, 17392.8843, 83.0348, 33.1784, 153.3114, 0
80201050006, CXO_J164710d2m455216, 23937.4483, 251.7831, -45.9084, 313.8015, 0
80201050004, CXO_J164710d2m455216, 24029.2798, 251.8031, -45.9136, 276.6092, 0
90201049002, Swift_J1816d7m1613, 50398.0431, 274.2032, -16.1999, 156.3774, 0
90201026002, SWIFT_J174540d2m290037, 49025.6759, 266.4368, -28.9935, 193.8349, 0
30102038009, SGR_1806m20, 29891.9006, 272.1872, -20.3861, 152.5813, 0
10110001002, Crab_nuabs_01, 21068.3774, 85.3308, 22.8085, 153.1198, 0
30102054002, IGR_J16493m4348, 22628.6805, 252.3172, -43.8441, 335.0416, 0
40101012003, G11d2m0d3, 32357.89, 272.7849, -19.3191, 80.5711, 0
40101012002, G11d2m0d3, 30132.0043, 272.7866, -19.3273, 88.5961, 0
30001130002, CXOUJ171405d7m381031, 81270.2905, 258.5586, -38.1618, 181.5737, 0
30102038002, SGR_1806m20, 33244.3454, 272.1793, -20.3885, 152.164, 0
30001033002, CXOUJ163750d8m465545, 51986.3588, 249.4897, -46.9014, 145.8254, 0
30001008002, IGRJ16393m4643, 50578.5302, 249.8301, -46.6566, 295.0558, 0
